"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000084070",1.52947453184083,9.89135754215503,4.85109817126114,7.97180617100075e-06,0.000272519176604228,1.25398763076879
"ENSG00000196074",4.70637312621127,0.689796183952982,4.84725577926224,8.08599546960766e-06,0.000276187926821722,3.40006764297491
"ENSG00000238035",3.87644348030933,0.569952646347243,4.84629024462495,8.11493997891804e-06,0.00027694127082552,3.42203526999027
"ENSG00000157741",2.10909035080142,3.78875081869343,4.84346118736205,8.20033305275749e-06,0.00027961814197367,3.4919120509288
"ENSG00000081087",2.11716019006806,4.09325337954579,4.83587145878261,8.43378661518245e-06,0.00028709152371174,3.4556852397888
"ENSG00000145012",1.65528348038722,5.15113871509941,4.83532019740371,8.45099376417146e-06,0.000287250566263218,3.36076572680116
"ENSG00000132698",-3.94032864340155,-2.69215044703171,-4.83526402335269,8.45274911420792e-06,0.000287250566263218,3.43018256518914
"ENSG00000268510",-4.45417377201799,-2.40203244473465,-4.83491019455965,8.46381389827497e-06,0.00028738365400207,3.4344923348715
"ENSG00000143669",2.06689249615867,6.9635126276822,4.83398208681757,8.49290460774988e-06,0.000288128059950009,2.79860399227857
"ENSG00000165801",2.0046020671943,7.00925190736983,4.83114579894678,8.58241254588704e-06,0.000290674093656066,2.72642888540615
"ENSG00000197323",1.59690691664114,5.01823182662701,4.82792820814402,8.68507024619914e-06,0.000293903361984594,3.37630757004245
"ENSG00000172893",2.39737487142315,3.37732391333158,4.82654701658237,8.72950463945083e-06,0.000295158574865603,3.42869087383808
"ENSG00000145416",2.13630260866266,4.49557632123865,4.82616019951753,8.74198872941762e-06,0.000295332294873989,3.37767363263003
"ENSG00000124789",1.89827635164678,5.45022493862343,4.81994636801745,8.94494113033682e-06,0.000301934948213099,3.2022695005116
"ENSG00000164124",4.02848473736047,1.03323543529286,4.81596419222313,9.07741794366904e-06,0.000305909559351966,3.33050424353337
"ENSG00000213083",7.23814044531922,-6.13865455375787,4.815949532301,9.07790916638215e-06,0.000305909559351966,1.98939262099822
"ENSG00000148175",3.62520365625467,6.70903441160478,4.81451493915675,9.12610518173777e-06,0.000307276114335194,2.44664334632553
"ENSG00000213684",-2.9739134472119,-3.73554823354036,-4.8139531251449,9.14504771744529e-06,0.000307656241285971,3.35509913450957
"ENSG00000169446",1.54329577848371,4.32286190646589,4.81268366442287,9.18799139283633e-06,0.000308842499978935,3.37562956636517
"ENSG00000129636",1.6421823891934,4.41109478373482,4.80968732243945,9.29013545334415e-06,0.000312015058893351,3.34545977122535
"ENSG00000281162",2.90044355132356,4.41366053392595,4.80498005371082,9.4528490552017e-06,0.000317214889580316,3.18425451743467
"ENSG00000119979",1.52474369910815,4.72429897280633,4.80437481832393,9.4739708733268e-06,0.00031755231217345,3.31919588964946
"ENSG00000154845",1.81910812720639,6.32879301542351,4.80423943321013,9.47870192050494e-06,0.00031755231217345,2.95292086879291
"ENSG00000135679",1.89229218172062,5.56798063083359,4.79910622006433,9.65979555419984e-06,0.000323349792564481,3.12439205789566
"ENSG00000123728",2.2725315181724,4.25963165018757,4.79730486317311,9.72414302644801e-06,0.00032523294338541,3.29078146929258
"ENSG00000113273",1.86683020062773,3.88174611662473,4.79568230990335,9.78246168105059e-06,0.000326911491688775,3.32588673737876
"ENSG00000225422",4.15228660936194,-2.3265808911746,4.79321161204927,9.8719216256153e-06,0.000329627070758294,2.02487865092397
"ENSG00000270277",4.41611410385493,0.832287065741775,4.7929696641238,9.88072500879534e-06,0.000329647225563145,3.21363605423621
"ENSG00000228716",1.93401426238237,3.47342386400095,4.79260727088862,9.89392519601845e-06,0.000329659890916534,3.32397039682964
"ENSG00000070214",1.95918859524393,4.18555795462375,4.79237948617455,9.90223107835736e-06,0.000329659890916534,3.29440745227455
"ENSG00000077585",2.36942291108467,2.96129353100195,4.79202089543868,9.91532044109475e-06,0.000329706958124807,3.32171517296252
"ENSG00000119906",1.67327501427252,4.32622668774501,4.78811666660739,1.00589318404274e-05,0.000333654437169028,3.28961419471355
"ENSG00000281969",8.27401881839025,-4.80587284518631,4.78669514739771,1.01117232995578e-05,0.000335129019034478,2.74540213070586
"ENSG00000164938",2.05221753135333,5.75866855854392,4.7851562840436,1.01691776792683e-05,0.00033675558571824,3.02350209333222
"ENSG00000100934",2.02077594252469,3.85934642051372,4.78095664452453,1.03276010990136e-05,0.000341720345170819,3.27508254034647
"ENSG00000011201",7.26024673398036,-3.60674213967876,4.78032258518865,1.03517282846001e-05,0.0003422369905407,2.78190962370923
"ENSG00000113282",2.16709445046968,5.52495629270701,4.77673589314569,1.04892488858297e-05,0.000346498589735517,2.96630095491651
"ENSG00000273319",7.90838965621414,-5.25583068935371,4.77359836212404,1.06110096813192e-05,0.000350233014128401,2.39657051887735
"ENSG00000005889",2.16629441991406,4.22908928147056,4.77315355972537,1.06283828368913e-05,0.000350248736170975,3.21315245279725
"ENSG00000058673",1.87462102771406,6.51609584272181,4.77314006229675,1.06289104554149e-05,0.000350248736170975,2.77652126318786
"ENSG00000151233",2.30226284646317,2.70768019555207,4.77104096485958,1.07112768783806e-05,0.000352673835433789,3.22520304527884
"ENSG00000183735",1.84610232396604,4.06862583426048,4.77045945514378,1.07342047643342e-05,0.000353139525315682,3.2422133320798
"ENSG00000074181",6.42662296026298,-2.18448349259406,4.76804783375567,1.0829803276264e-05,0.000355412041887645,2.94682767572551
"ENSG00000177463",2.08834659010367,5.16600183208382,4.76006316660107,1.11522924308049e-05,0.000365696949676362,3.01717125316507
"ENSG00000078747",1.71703198001819,5.6610065896663,4.75765282371091,1.12514719289801e-05,0.000368648471466063,2.96995986888708
"ENSG00000168754",-4.12042158879671,-2.40946078238535,-4.75591310267051,1.13235916176682e-05,0.000370709307991446,3.16984108119866
"ENSG00000109572",1.84634077354592,4.04002413831221,4.75232040326797,1.14739573430326e-05,0.000375326308465905,3.17325651903962
"ENSG00000164463",2.27049837998227,5.21046679483565,4.75186088171732,1.14933298156385e-05,0.000375654345730324,3.00052789442121
"ENSG00000152223",1.78302817060102,5.18276503188419,4.74985439928254,1.15782937281581e-05,0.000378123935385388,3.03948763346861
"ENSG00000059728",1.88506955660261,9.12493276110809,4.74434916009637,1.18145729790168e-05,0.000385527161446779,1.42539444364249
"ENSG00000164219",1.93078500676686,3.96037485460196,4.73908701227844,1.20448153430882e-05,0.000392721546166124,3.13732542954373
"ENSG00000238009",4.64808146557772,0.264803828173668,4.73732576419128,1.21228516172274e-05,0.000394945608359625,3.02535629356102
"ENSG00000169180",1.54147570008001,9.84029949062909,4.73688334513156,1.21425314627936e-05,0.000395247392389401,0.951994522772065
"ENSG00000259379",6.49658594353266,-1.33821029607778,4.73667571822049,1.21517779462041e-05,0.000395247392389401,2.7135334938052
"ENSG00000271430",2.65755487460509,2.97831062475429,4.73576047654129,1.21926194216508e-05,0.000396255202901542,3.12979022480149
"ENSG00000125149",1.60342009430135,4.6447225185415,4.73461122332236,1.22440931368239e-05,0.000397285740344307,3.07080924135327
"ENSG00000121741",2.19015421067239,4.87408980792554,4.72802009118614,1.2543424189229e-05,0.000406669951012408,2.96498863823145
"ENSG00000100483",2.38051218826487,3.09215020518966,4.72480309851057,1.26921031750271e-05,0.00041115868802775,3.08972401631641
"ENSG00000174482",-4.02047941759178,-2.92305407998363,-4.72015660342141,1.29098892356009e-05,0.000417877107125305,3.05102092390746
"ENSG00000077254",1.79894710596458,4.68269716372087,4.71313674360475,1.32458499256554e-05,0.000427935444634533,2.99116299943674
"ENSG00000005812",2.09268440021905,4.53483821797116,4.71277874619423,1.32632098904191e-05,0.000427935444634533,2.98995566770318
"ENSG00000140564",1.69636884873487,8.52143178828699,4.71147227691444,1.33267515627659e-05,0.000429595644233796,1.65965088910045
"ENSG00000135596",1.56673376021766,8.2939648645411,4.71128186749616,1.33360371126754e-05,0.000429595644233796,1.89773702948221
"ENSG00000118432",6.55669284161681,-2.39750236542788,4.7100130072955,1.33980760331116e-05,0.000431248560995319,2.71264703003101
"ENSG00000215196",5.61274267043731,-0.508805705389728,4.70966023564029,1.34153742140245e-05,0.000431459899321771,2.90414202049155
"ENSG00000234645",-2.69330873863485,-3.17773040153185,-4.70720663487097,1.35362909512467e-05,0.000435000774438065,3.004688263206
"ENSG00000264764",7.67983811415193,-4.04148768871613,4.70504104772851,1.36438968944235e-05,0.000438073103394513,2.34670511419962
"ENSG00000121807",1.82697054848641,5.90685445278579,4.70484481117327,1.36536888352153e-05,0.000438073103394513,2.65005964000692
"ENSG00000211720",-4.15078679217666,-3.15577018461177,-4.70217453258838,1.37876154627514e-05,0.00044196996161841,2.99331252549179
"ENSG00000115084",2.15755429630538,2.74556128110397,4.70197403737551,1.37977227743868e-05,0.00044196996161841,2.98453124419365
"ENSG00000185127",2.14597069127613,3.19365552026696,4.70176782655635,1.38081257597314e-05,0.00044196996161841,3.01701575643136
"ENSG00000101425",3.87643241467958,4.07728079407115,4.69960683044299,1.3917605616768e-05,0.000445119793958081,2.72148525880688
"ENSG00000129493",2.70606847170588,2.58655787365444,4.69728397808515,1.4036229659761e-05,0.000448200559794847,2.99764452752129
"ENSG00000178719",2.17992146737461,8.96636111217273,4.6957814799854,1.41134843236788e-05,0.000450309759349632,1.14294429026729
"ENSG00000235321",7.38300051749982,-3.49900210844874,4.694231939115,1.41935922200211e-05,0.000452506577660023,2.33986612864921
"ENSG00000187037",3.51652415353053,2.46980766382141,4.69336461750634,1.42386242830559e-05,0.000453582546297476,2.98866092436749
"ENSG00000136144",2.1733205514654,3.06294534134531,4.69243664764635,1.42869595705156e-05,0.000454761954595304,2.98550919778158
"ENSG00000213625",1.66785328209055,5.10158378846928,4.69063019477389,1.43815119678852e-05,0.000457409449472248,2.85699590876547
"ENSG00000259671",6.76736918977873,-1.88449691057621,4.68997978057693,1.44157048171344e-05,0.000458134517832757,2.4309750874606
"ENSG00000070031",-3.97970083235904,-2.67607502003628,-4.68807706053405,1.45161883910698e-05,0.000460963511609627,2.94583293228948
"ENSG00000251442",4.73686802403706,0.40037753978376,4.68762234931049,1.45403028610908e-05,0.000461364842637388,2.86393763006152
"ENSG00000185261",4.81125296305553,0.32970661870924,4.68571997746194,1.46416147349537e-05,0.000464213087992594,2.83671417033654
"ENSG00000197506",6.6633140957203,-2.9108412137221,4.68530106774453,1.46640163246505e-05,0.000464556961610401,2.4201831162853
"ENSG00000164430",2.03661491471581,3.46664824189679,4.6793786332231,1.49843236269687e-05,0.000474330534213698,2.94272962760517
"ENSG00000164631",1.89873516497884,3.52209910986389,4.67709588011624,1.51095965368158e-05,0.00047791974820855,2.93502368339014
"ENSG00000134242",1.88997240198043,4.74182845707241,4.67369262605173,1.52982586418623e-05,0.000483506756226532,2.83153862242749
"ENSG00000127946",2.57349484608221,6.57883771438528,4.66934654217275,1.55425295981831e-05,0.000490841142895646,2.08875753695863
"ENSG00000170185",2.04585147831253,3.99917531281524,4.6673625107128,1.56553021543547e-05,0.00049401448760547,2.87291218710597
"ENSG00000150054",2.38599917274619,3.57924022412245,4.66678174721151,1.56884634866054e-05,0.000494672634579223,2.89892879948784
"ENSG00000163406",2.53498618449374,2.51127878342952,4.66231022816402,1.5946088972293e-05,0.000502008354631262,2.86238236355952
"ENSG00000120129",2.22536132164235,7.82948805544955,4.66172892964791,1.59798818123138e-05,0.00050267856699424,1.67818889570141
"ENSG00000054598",7.11670329206422,-3.38890239581022,4.66094384564263,1.60256322305045e-05,0.000503723586341472,2.36682898815242
"ENSG00000205213",6.69523351343974,-3.14710029057813,4.66070921829369,1.60393298006834e-05,0.000503760263005526,2.37074428077587
"ENSG00000155096",2.08450617464725,5.14949347638249,4.66021761267072,1.60680668123121e-05,0.000504176268771443,2.69606339614225
"ENSG00000253931",8.03681838122223,-4.56614136003047,4.66005373935978,1.60776572450373e-05,0.000504176268771443,2.29840338676704
"ENSG00000113448",3.58035427178052,2.95933677440814,4.65699037157702,1.62579667271424e-05,0.000509433186566313,2.84130435314727
"ENSG00000092931",1.53533674053146,3.572645886718,4.65619815803407,1.63049162150424e-05,0.000510506418751661,2.86416628869225
"ENSG00000104972",1.84773620837192,6.7961540760862,4.65552447417434,1.63449451614048e-05,0.000510963829999062,2.2105859736424
"ENSG00000159128",1.61591507733998,7.81843143154434,4.65103624055262,1.66140827195838e-05,0.00051897385663769,1.87895192189885
"ENSG00000267737",6.20626591777813,-2.75032062297123,4.64906963796174,1.67333668864254e-05,0.000521922473708146,2.28456952613536
"ENSG00000064309",-4.0337764083811,-2.28239870539373,-4.6490519622916,1.673444277921e-05,0.000521922473708146,2.81884022050192
"ENSG00000176788",2.48638491130622,9.0760023671035,4.64804246941278,1.67960011871632e-05,0.000523436309865377,0.74211307810179
"ENSG00000099834",-4.21225255651743,-2.19873113775203,-4.64639960002392,1.68966547853532e-05,0.000526165232905322,2.8120194003627
"ENSG00000135317",1.77483364642408,4.3236442020155,4.64573492801546,1.69375440458811e-05,0.000527030298554575,2.80879391885268
"ENSG00000161533",1.64644837337285,6.75528581485283,4.64450361685205,1.70135467560038e-05,0.00052898577469827,2.26887683517307
"ENSG00000113384",1.68093912962146,5.30620620586332,4.64356393819824,1.70717719714721e-05,0.000530385917153881,2.62033976044817
"ENSG00000183421",-4.33568659390349,-2.17451576284626,-4.64288869545728,1.7113731844032e-05,0.000531278955670869,2.80129975595256
"ENSG00000107758",1.61421702196866,4.68418846167474,4.63927501836711,1.73400012817548e-05,0.000537059115199621,2.74873376726172
"ENSG00000136861",2.20575251442321,6.09148457138983,4.63884872932986,1.73668847442104e-05,0.000537477675509427,2.29386108881408
"ENSG00000167186",1.77801549165501,2.84039744811252,4.63840880107578,1.73946709376059e-05,0.00053792350848741,2.77620239763994
"ENSG00000144566",1.60980137615402,5.23995155639298,4.63795657686612,1.74232789101254e-05,0.000538129522811784,2.65693619814144
"ENSG00000165572",2.79170735583069,1.90720327165928,4.63788037429547,1.74281040421109e-05,0.000538129522811784,2.73283484624222
"ENSG00000197782",2.27192329132165,2.92875333623399,4.63711689607176,1.74765192751626e-05,0.000539210305372285,2.79354085561859
"ENSG00000121933",5.51413690959896,-0.487038895811182,4.63494414027211,1.76150208708817e-05,0.000543066770744774,2.64426563214229
"ENSG00000135821",1.5137293701651,9.12786432808613,4.6335245905075,1.77060866915231e-05,0.000545456013159088,1.10012588381955
"ENSG00000230508",-2.9307282420305,-3.60950934249356,-4.63004539431549,1.79312257626457e-05,0.000551968712182145,2.75275612846349
"ENSG00000268903",2.31475895633376,6.13968010255802,4.6266131326114,1.81560599718602e-05,0.000558462068086247,2.27529410205162
"ENSG00000250696",-4.63944084958239,-1.9769180952662,-4.6251933221078,1.82498673332766e-05,0.000560918323036992,2.7457180937868
"ENSG00000275216",-3.96698645187403,-2.92372737398446,-4.61581944810441,1.8881160519482e-05,0.000579435431453599,2.71010687436019
"ENSG00000225733",1.72981557379626,5.4015514318596,4.61312796656965,1.90663186885704e-05,0.000584671353102904,2.5146069034945
"ENSG00000135241",1.98915576843003,3.66122545520197,4.61182914712862,1.91563014352994e-05,0.000586982949925234,2.71703992024279
"ENSG00000107554",1.80331797315007,3.47204129396156,4.60744717072992,1.94629492211744e-05,0.00059592496922289,2.70056949100489
"ENSG00000197535",1.59000252929039,5.32014020623603,4.60565491209229,1.9589743386987e-05,0.000599350733366553,2.50467928999504
"ENSG00000086544",2.19432564117376,4.78707609551053,4.60347321144839,1.97451749089619e-05,0.000603646784555198,2.49499890288249
"ENSG00000152766",4.65725843911319,1.82525152572524,4.60191484536907,1.98569327752385e-05,0.000606602136345089,2.68436559149616
"ENSG00000205726",2.47613112890808,2.64074777268409,4.59912507953233,2.00585407920529e-05,0.000611831150927246,2.67175822853842
"ENSG00000213237",-2.53008269636052,-3.62753045483705,-4.59733534421848,2.01889278416092e-05,0.000614409747985144,2.6477358350343
"ENSG00000153094",1.51347639342859,5.23722154950503,4.59502268192369,2.03586344904481e-05,0.000619105766857029,2.48604480627516
"ENSG00000155085",2.4165026298598,1.865522651466,4.59276110979182,2.05259352502126e-05,0.00062372157893352,2.53559663660062
"ENSG00000162636",2.39912913274782,2.66378411737812,4.59074392325562,2.06762865672906e-05,0.000627341941568464,2.63958695701061
"ENSG00000145287",2.3127505322371,7.17322006535227,4.58960809984244,2.07614167265856e-05,0.000628910795676478,1.7230264102183
"ENSG00000112367",1.61424274308138,4.76501719986793,4.58942828621862,2.07749250449819e-05,0.000628910795676478,2.53288191387449
"ENSG00000128512",2.83332310381478,2.71715497838683,4.58281753214816,2.12775362390302e-05,0.000643641468684342,2.6217882331674
"ENSG00000137757",3.63457812900436,2.67909797835752,4.57739883112148,2.1698328469195e-05,0.000655384072966626,2.59379351141182
"ENSG00000177706",2.29634166207122,3.58582685911576,4.57051668789297,2.22444579653132e-05,0.000670500111314573,2.53512926668993
"ENSG00000155893",2.56599769909247,3.02223505832466,4.57046235695524,2.22488221604308e-05,0.000670500111314573,2.58002646262304
"ENSG00000071967",2.5382737745441,4.12394772551056,4.56974338201483,2.23066532047517e-05,0.000671739379878223,2.46955626687188
"ENSG00000276597",-3.91378056906205,-2.79386254312477,-4.56732726134114,2.25020689692702e-05,0.000677116898729492,2.55268540661284
"ENSG00000065060",2.00947965533966,3.10499410944895,4.56496773984597,2.26945148250567e-05,0.000682397071800247,2.56289318509874
"ENSG00000159496",3.15749335939485,5.6124333578548,4.56236285886916,2.29088332258922e-05,0.000688326542113093,2.0143853196357
"ENSG00000040341",1.71782687185041,3.40019531536848,4.56136996452994,2.29910417709921e-05,0.000690280702970444,2.55051688044972
"ENSG00000168916",4.86700078323697,0.680716407401862,4.55559985901948,2.34745017111551e-05,0.000703744905139342,2.51551842792884
"ENSG00000163660",2.01133081011147,6.283345386539,4.55507652331259,2.35188366461417e-05,0.000704548636995669,2.07705048921751
"ENSG00000003509",1.97675637504531,3.13925917591012,4.55444794537674,2.35721950131435e-05,0.000705621283632461,2.5185178867822
"ENSG00000101336",1.7047071769934,9.77798700426753,4.55409237940393,2.3602430246361e-05,0.000706000670211461,0.265420961750371
"ENSG00000172845",2.1453849500958,5.54094775768993,4.55216711998434,2.37667995410166e-05,0.000710388754756838,2.21710998037545
"ENSG00000178175",4.50596228392379,-0.0192392079523897,4.55127988532397,2.38429217799313e-05,0.00071213457756077,2.42967022016343
"ENSG00000167191",-4.33262094033079,-2.27856243658929,-4.54702135091229,2.4211606842222e-05,0.00072260951616259,2.48974490806197
"ENSG00000188021",1.70943948987993,5.5716601364562,4.54491612472174,2.43959112497845e-05,0.000727030707237833,2.23371033686006
"ENSG00000058091",2.41574868883706,3.2676355914247,4.54455253509957,2.44278800595773e-05,0.000727444173448243,2.49048143297184
"ENSG00000152380",4.40562068920952,0.12765261720406,4.54429673549186,2.44503957987692e-05,0.000727575730497498,2.33809124373233
"ENSG00000239887",6.08311325838647,-2.06802335008294,4.54367977996038,2.45047839644258e-05,0.000728411662248808,2.05119290555543
"ENSG00000085832",1.52808801847334,5.65070077944927,4.54356715595744,2.45147251137415e-05,0.000728411662248808,2.24481092874968
"ENSG00000139921",2.27184544132826,3.30134247381769,4.54283010212464,2.45798806745015e-05,0.000729808244369506,2.48911929290272
"ENSG00000165097",1.8937924693923,4.716078741574,4.54030099838669,2.48047370107768e-05,0.000735940986942619,2.36008843738798
"ENSG00000169504",2.17965055771758,3.28984079667574,4.53957736144256,2.48694411759229e-05,0.000737316573860216,2.47951512333726
"ENSG00000110330",2.15473828500545,4.63390583510713,4.53878524400797,2.49404568056411e-05,0.000738597605036963,2.39451642372754
"ENSG00000204044",5.66227241954963,0.175529150703561,4.53868571011353,2.49493942500422e-05,0.000738597605036963,2.470701233078
"ENSG00000139163",2.14952391116404,3.39070546577058,4.53432351852375,2.5344164015676e-05,0.000748630478881856,2.46155199993972
"ENSG00000133318",1.77129443614136,8.49360332015457,4.530956480371,2.5653023405589e-05,0.000757197391300654,1.05252330807209
"ENSG00000138459",1.88893054099621,3.5955149669759,4.53038891747316,2.57054454849591e-05,0.000758188055309118,2.4460233092261
"ENSG00000178342",6.75154465407578,-2.61919366485862,4.52966239383281,2.57727018275911e-05,0.00075961448597714,2.20371305238002
"ENSG00000085433",2.14929131057004,2.79528838486957,4.52787582482024,2.59388184237884e-05,0.000763391199321481,2.43861953388644
"ENSG00000175895",2.34640686039905,3.51868683206191,4.52476559687217,2.62304980293996e-05,0.00077028377047328,2.42149090386592
"ENSG00000164252",1.70963674270408,4.10671238803473,4.52399133106148,2.63036037902601e-05,0.000771866773413164,2.40585761993308
"ENSG00000130635",-4.2151480606769,-2.80041297443232,-4.51971504909509,2.6710951878468e-05,0.000782677614736275,2.40127360757911
"ENSG00000117000",2.03615972605144,3.88167160150424,4.51640079954586,2.70308731564885e-05,0.00079147499099574,2.38041692430041
"ENSG00000135218",1.96083919377681,6.25449833343894,4.5114296684473,2.75177292385807e-05,0.000805143923471195,1.8741718000108
"ENSG00000150337",3.33465849874902,5.08649910451679,4.50991867045847,2.76673938532153e-05,0.000808346342795758,1.98862854676685
"ENSG00000167434",3.44254178330305,5.02600637337168,4.50888528273507,2.77702065832385e-05,0.00081076096227985,1.9244908688458
"ENSG00000158290",1.66799188258168,5.23860744294732,4.50828962426267,2.78296379075974e-05,0.000811906460929776,2.22453258839251
"ENSG00000214456",2.90675272001116,4.54154043911582,4.50414179628109,2.82469267759862e-05,0.000823482922587526,2.14067379566026
"ENSG00000144744",1.64217397016707,5.02815786111178,4.5036140006111,2.83004596149978e-05,0.000824445708291407,2.24646065763099
"ENSG00000168216",1.78966199823915,5.01994661959012,4.50254197813452,2.84094956979883e-05,0.000827022842904073,2.23427311126795
"ENSG00000211665",-4.37660960605325,-2.15201666494255,-4.50218656008939,2.84457355706839e-05,0.000827478626203063,2.34565273569953
"ENSG00000134333",2.28534771455342,7.84515689881126,4.49960618134652,2.87101926182402e-05,0.000834567724973603,1.10961867347834
"ENSG00000225523",-4.05866153136614,-2.01825512119501,-4.49449895384514,2.92406867642622e-05,0.000848761075304598,2.31914199174542
"ENSG00000244198",-3.88177436506185,-2.15603887009294,-4.49100716050962,2.96088559112685e-05,0.00085882772391401,2.3070511443246
"ENSG00000178935",1.58468217322679,3.9139699374575,4.48996201161296,2.97199283252275e-05,0.000861427944146211,2.30812904326416
"ENSG00000135424",5.87134567870413,1.3538951909855,4.48500504390268,3.02522662856994e-05,0.000876225943240409,2.29481112864075
"ENSG00000077420",1.58491993908709,8.97808407934161,4.48371959719681,3.03918191921103e-05,0.000879634208179424,0.617084823728483
"ENSG00000148400",1.72691865947226,7.96508557327239,4.48117874936547,3.06695063047042e-05,0.000886395034120574,1.13218485405489
"ENSG00000101846",2.13973246712812,2.84367339819547,4.48024273061632,3.07724232944279e-05,0.000888249320077206,2.28435858996753
"ENSG00000136867",1.89310174089263,5.74761787374459,4.48019341980174,3.07778544069337e-05,0.000888249320077206,1.93082575485922
"ENSG00000163453",2.58549031905875,3.87693587643798,4.47978510123144,3.08228625868157e-05,0.000888910130355213,2.19909415101639
"ENSG00000108588",1.66400425198482,4.41386608686581,4.4728212543418,3.1600395662859e-05,0.000908726113332087,2.20640806138841
"ENSG00000166439",1.59568091381783,5.15819461983487,4.46711721901631,3.22514376874081e-05,0.000926785059263175,2.06871796080076
"ENSG00000198019",3.1458547717533,4.23411247724717,4.4647615223686,3.25240964640034e-05,0.000933952661461332,2.05352146437378
"ENSG00000162378",1.96684386981035,3.86648968439919,4.46285473248349,3.27464358107153e-05,0.00093899587194178,2.20650516296432
"ENSG00000206557",6.76155343742766,-4.49047006711788,4.45893596364005,3.32080259830764e-05,0.000950875399267548,1.4988737541434
"ENSG00000119787",2.31053315091647,2.71697862163402,4.45402811385472,3.37950421538469e-05,0.000966307457090295,2.19447814166284
"ENSG00000134444",2.22335184594071,3.99389288096767,4.45379253333494,3.38234714836589e-05,0.000966432978383834,2.15726813149246
"ENSG00000196345",3.89965416634834,1.21276332224794,4.45097839889887,3.41648765026634e-05,0.000974110897276649,2.17928284834594
"ENSG00000148926",2.71170535071292,5.80110822755846,4.45072374662146,3.41959350454114e-05,0.000974305443441269,1.66692361448183
"ENSG00000120690",1.67577988794424,6.36000776547145,4.44884339304849,3.44261219865552e-05,0.000980169232367913,1.68252108271878
"ENSG00000232528",4.03000006390948,0.648976584915907,4.44679796568962,3.46782258959298e-05,0.000986648292617247,2.09739074183149
"ENSG00000021574",2.11565101825191,3.53197891434243,4.44602471172674,3.47739976852699e-05,0.000988673447626039,2.16939475899513
"ENSG00000163932",1.50045785686248,8.51437831006857,4.44177864094732,3.53044933106428e-05,0.00100304681277347,0.790922863145458
"ENSG00000280279",4.60833612250719,1.56027765512466,4.43971116109631,3.55656374842759e-05,0.00100904005514669,2.13664794341466
"ENSG00000186603",-4.06482501006654,-2.4670020909193,-4.4377874265642,3.58103094799641e-05,0.00101454972636611,2.13770710126781
"ENSG00000171467",1.69009451260749,4.74436181949171,4.43684577431547,3.59306695808216e-05,0.00101652693771161,2.03096706853338
"ENSG00000163320",1.63612215170241,5.23471952276639,4.43586244120235,3.6056776575293e-05,0.00101937730793244,1.99045481843109
"ENSG00000128918",3.77653384845186,0.561918140422396,4.4317363204105,3.65906304568841e-05,0.00103374316628788,2.05062085532901
"ENSG00000260563",2.30434631390507,3.3988261515697,4.43119294287555,3.66615042514872e-05,0.00103501811370666,2.11809127129719
"ENSG00000169131",3.26762912072386,3.11991651414211,4.4279424588631,3.70882634002106e-05,0.00104633148436159,2.09067986225961
"ENSG00000234965",-4.38977647674148,-1.59082478393105,-4.42585583791203,3.73647559138386e-05,0.00105339264884161,2.10162079794255
"ENSG00000170385",2.89882941394742,2.85357969897135,4.42485512645023,3.74980665818782e-05,0.00105641014206354,2.10122408789302
"ENSG00000177054",1.79801145418426,2.69401175380333,4.41744969733865,3.84990427365643e-05,0.00108233462664011,2.05448719234156
"ENSG00000165672",1.51381097949915,4.79269754044067,4.41372009331506,3.90129398673463e-05,0.00109601551959962,1.98545728214311
"ENSG00000223773",1.76994952614207,2.79396669590376,4.41111671102271,3.93755964421176e-05,0.0011054313744176,2.05254829634561
"ENSG00000142512",1.78499757918441,7.64543209139171,4.40878641798678,3.9702985109175e-05,0.00111384466668461,0.903465553554211
"ENSG00000276248",5.52698075461059,-1.20979358652405,4.40829562666265,3.97722736879409e-05,0.00111501042315384,1.76062045513233
"ENSG00000119121",2.23053732145436,3.99614977116295,4.40552581316479,4.01655142444823e-05,0.00112519603065,1.98345743962733
"ENSG00000148925",1.60413553547683,4.26941738577844,4.40335621776906,4.04761729159171e-05,0.00113237515905755,2.00866729272666
"ENSG00000128342",-3.84501147144712,-2.81006723339093,-4.40194717674736,4.06791775806911e-05,0.0011364727568443,2.0228180667801
"ENSG00000245958",2.60658112811079,3.30113466626268,4.40144867340799,4.07512347899859e-05,0.00113769523682431,2.01127947718707
"ENSG00000088812",1.51482049094254,4.00133192250451,4.40081262650628,4.08433534057172e-05,0.00113947570688178,2.00217625623249
"ENSG00000168214",1.79105047398525,6.49661363786888,4.3985219587702,4.11767881394223e-05,0.00114718588827516,1.47545200683218
"ENSG00000165417",2.17695389155034,3.45166017229317,4.39487587253409,4.17129765355141e-05,0.00116131930933569,2.0029845841844
"ENSG00000102786",1.60376132487705,4.99211291377643,4.39205453074335,4.21325231109999e-05,0.00117218802360444,1.89543230841179
"ENSG00000199592",4.53118742021945,-6.61264950566637,4.39028869500255,4.23971914701564e-05,0.00117710765986411,-0.158284108905945
"ENSG00000207797",4.53118742021945,-6.61264950566637,4.39028869500255,4.23971914701564e-05,0.00117710765986411,-0.158284108905945
"ENSG00000102524",2.48495951792902,5.87421090225383,4.38644019831028,4.29796162188009e-05,0.00119180671472885,1.5092218714212
